AR157702;4;25;Lengua y literatura. 1|2 Secundaria. Nodos. Recursos docentes;Lengua 2 Nodos. Recursos docentes;;;13;;;;;12;;5;;;;;;;;9789877310146;9789877310146;1;10;0;9;27,50;20,50;2,00;;;;;;;;TXT;;
AR157703;4;25;Lengua y literatura. 2|3 Secundaria. Nodos. Recursos docentes;Lengua 3 Nodos. Recursos docentes.;;;13;;;;;13;;5;;;;;;;;9789877310405;9789877310405;1;10;0;0;27,00;21,00;2,00;0,00;0,00;0,00;;;;;TXT;;
AR157704;4;25;Matemática. 7|1 Secundaria. Nodos. Recursos docentes;Matemática 1 Nodos. Recursos docentes.;;;13;;;;;12;;5;;;;;;;;9789877310160;9789877310290;1;10;0;37;27,50;20,50;1,20;;;;;;;;TXT;;
AR157705;4;25;Matemática. 1|2 Secundaria. Nodos. Recursos docentes;Matemática 2 Nodos. Recursos docentes.;;;13;;;;;12;;5;;;;;;;;9789877310429;9789877310429;1;10;0;38;27,50;20,50;1,20;;;;;;;;TXT;;
AR157706;4;25;Matemática. 2|3 Secundaria. Nodos. Recursos docentes;Matemática 3 Nodos. Recursos docentes.;;;13;;;;;13;;5;;;;;;;;9789877311013;9789877311013;1;10;0;40;27,50;20,50;1,00;0,00;0,00;0,00;;;;;TXT;;
AR157749;4;25;Ciencias sociales. 1 Secundaria. Nodos. Recursos docentes;Sociales 1 Nodos material docente;;;13;;;;;12;;5;;;;;;;;9789877310788;9789877310788;1;10;0;8;27,50;20,50;1,40;;;;;;;;TXT;;
AR157750;4;25;Historia. 1 Secundaria. Nodos. Recursos docentes;Historia 1 Nodos. Recursos docentes;Desde los origenes de la humanidad hasta el S.XVI;;13;;;;;12;;5;;;;;;;;9789877310795;9789877310795;1;10;0;0;27,50;20,50;1,00;0,00;0,00;0,00;;;;;TXT;;
AR157751;4;25;Historia. 2 Secundaria. Nodos. Recursos docentes ;Historia 2 Nodos. Recursos docentes;Historia: América y Europa (S.XIV-XIX). Nodos. Recursos docentes;;13;;;;;13;;5;;;;;;;;9789877310962;9789877310962;1;10;0;0;27,50;20,50;1,40;0,00;0,00;0,00;;;;;TXT;;
AR157752;4;25;Historia. 3 Secundaria. Nodos. Recursos docentes;Historia 3 Nodos. Recursos docentes; Historia: La Argentina y el resto del mundo (S.XVIII-XX);;13;;;;;13;;5;;;;;;;;9789877310979;9789877310979;1;10;0;8;27,50;20,50;1,30;0,00;0,00;0,00;;;;;TXT;;
AR157753;4;25;Geografía. 2 Secundaria. Nodos. Recursos docentes ;Geografía 2 Nodos. Recursos docentes;Continente americano;;13;;;;;13;;5;;;;;;;;9789877310856;9789877310856;1;10;0;8;27,50;20,50;1,20;0,00;0,00;0,00;;;;;TXT;;
AR157754;4;25;Geografía. 3 Secundaria. Nodos. Recursos docenteses;Geografía 3 Nodos. Recursos docentes;República argentina;;13;;;;;14;;5;;;;;;;;9789877310986;9789877310986;1;10;0;8;27,50;20,50;1,20;0,00;0,00;0,00;;;;;TXT;;
AR157755;4;25;Ciencias naturales. 1 Secundaria. Nodos. Recursos docentes;Naturales 1 Nodos. Recursos docentes;;;13;;;;;12;;5;;;;;;;;9789877310931;9789877310931;1;10;0;8;27,00;20,50;1,10;0,00;0,00;0,00;;;;;TXT;;
AR157756;4;25;Biología. 2 Secundaria. Nodos. Recursos docentes;Biología 2 Nodos. Recursos docentes;Origen y evolución de los seres vivos. Reproducción y herencia;;13;;;;;13;;5;;;;;;;;9789877310689;9789877310689;1;10;0;0;27,50;20,50;1,00;;;;;;;;TXT;;
AR157757;4;25;Biología. 3 Secundaria. Nodos. Recursos docentes;Biología 3 Nodos. Recursos docentes;Respuesta al medio. Regulación e integración de funciones del ADN al organismo;;13;;;;;14;;5;;;;;;;;9789877310948;9789877310948;1;10;0;9;27,50;20,50;1,00;0,00;0,00;0,00;;;;;TXT;;
AR157758;4;25;Física y química. 2 Secundaria. Nodos. Recursos docentes;Física química 2 Nodos. Recursos docente;La materia, naturaleza corpuscular. Electricidad y magnetismo. Fuerzas y campos;;13;;;;;13;;5;;;;;;;;9789877310924;9789877310924;1;10;0;0;27,40;20,50;1,10;0,00;0,00;0,00;;;;;TXT;;
AR157759;4;25;Física y química. 3 Secundaria. Nodos. Recursos docentes;Física química 3 Nodos. Recursos docente;Átomos y uniones. Recciones químicas y nucleares. Intercambios de energía;;13;;;;;14;;5;;;;;;;;9789877310917;9789877310917;1;10;0;0;27,50;20,50;1,00;0,00;0,00;0,00;;;;;TXT;;
AR157795;4;25;Construir Ciencias. 1 Primaria;Construir Ciencias 1. Primaria;el libro de los descubrimientos;;13;;AUT,AUT;9931,11886;9931,11886;6;;1;;;;;;;;9789877310078;9789877310078;1;10;0;80;27,50;20,50;0,50;290,00;290,00;0,00;;;;;TXT;;
AR157796;4;25;Construir Ciencias. 2 Primaria;Construir Ciencias 2. Primaria;el libro de los descubrimientos;;13;;AUT,AUT,AUT;9931,11886,14068;9931,11886,14068;7;;1;;;;;;;;9789877310092;9789877310092;1;10;0;80;27,00;20,50;0,50;290,00;290,00;0,00;;;;;TXT;;
AR157797;4;25;Construir Ciencias. 3 Primaria;Construir Ciencias 3. Primaria;el libro de los desafíos;;13;;AUT,AUT,AUT;9931,11886,14068;9931,11886,14068;7;;1;;;;;;;;9789877310115;9789877310115;1;10;0;96;27,50;20,50;0,50;290,00;290,00;0,00;;;;;TXT;;
AR157871;4;4;Vida  y misión compartidas;Vida y Mision;;;13;;AUT;6478;6478;18;;;393;;;;;;;9789871931668;9789871931668;1;10;1;216;21,00;13,00;1,30;220,00;220,00;0,00;;;;;PPC;;
AR157872;4;4;Volver a Jesús;Volver a Jesús;Hacia la renovación de parroquias y comunidades;;13;;AUT;6309;6309;18;;;711;;;;;;;9789871931651;9789871931651;1;10;1;128;210,00;150,00;0,95;200,00;200,00;0,00;;;;;PPC;;
AR157887;4;25;Super desafíos 1 Primaria. [Licitación];Superdesafíos 1. Licitación;;;13;;AUT,AUT;4246,9460;4246,9460;6;;1;;;;;;;;;;1;10;0;256;;;;0,00;0,00;0,00;;;;;TXT;;
AR157888;4;25;Super desafíos 2. Primaria [Licitación];Superdesafíos 2. Licitación;;;13;;AUT;9460;9460;4;;1;;;;;;;;;;1;10;0;256;;;;0,00;0,00;0,00;;;;;TXT;;
AR157889;4;25;Super desafíos. 3 Primaria [Licitación];Superdesafíos 3. Licitación;;;13;;AUT,AUT;4246,9460;4246,9460;8;;1;;;;;;;;;;1;10;0;272;;;;0,00;0,00;0,00;;;;;TXT;;
AR157979;4;4;Acoger, animar, acompañar;Acoger, animar, acompañar;;;13;;AUT;8013;8013;18;;;745;;;;;;;9789871931675;9789871931675;1;10;1;96;21,00;13,00;0,60;150,00;150,00;0,00;;;;;PPC;;
AR157983;4;25;Geografía: El mundo. Nodos;Geografía 1 CABA. Nodos;El mundo;;13;;AUT;9460;9460;12;18;1;;;;;;;;9789877310474;9789877310474;1;10;0;208;27,50;20,50;0,90;570,00;570,00;0,00;;;;;TXT;;
AR157984;4;25;Biología: Los seres vivos, unidad y diversidad. Secundaria. Nodos;Biología 1 CABA. Nodos;Los seres vivos, unidad y diversidad;;13;;AUT;9460;9460;12;18;1;;;;;;;;9789877310801;9789877310801;1;10;0;200;27,50;20,50;1,00;570,00;570,00;0,00;;;;;TXT;;
AR157985;4;25;Biología: Evolución de los seres vivos. Secundaria. Nodos;Biología 2 CABA. Nodos;Evolución de los seres vivos. La unidad de la vida: la célula información genética;;13;;AUT;9460;9460;12;18;1;;;;;;;;9789877310818;9789877310818;1;10;0;184;27,40;20,50;0,90;570,00;570,00;0,00;;;;;TXT;;
AR157986;4;25;Geografía. 1 Secundaria. Nodos. CABA. Recursos docentes;Geografía 1 CABA Nodos Recursos docentes;El mundo;;13;;;;;12;18;5;;;;;;;;9789877310993;9789877310993;1;10;0;0;27,50;20,50;1,10;0,00;0,00;0,00;;;;;TXT;;
AR157987;4;25;Biología. 1 Secundaria. Nodos. CABA. Recursos docentes;Biología 1 CABA Nodos. Recursos docentes;Los seres vivos, unidad y diversidad;;13;;;;;12;18;5;;;;;;;;9789877310825;9789877310825;1;10;0;0;27,50;20,50;1,00;0,00;0,00;0,00;;;;;TXT;;
AR157988;4;25;Biología. 2 Secundaria. Nodos. CABA. Recursos docentes;Biología 2 CABA Nodos Recursos docentes;Evolución de los seres vivos. La unidad de la vida: la célula información genética;;13;;;;;13;18;5;;;;;;;;9789877310832;9789877310832;1;10;0;9;27,50;20,50;0,80;0,00;0,00;0,00;;;;;TXT;;
AR158026;4;4;Aula de catequesis. 1 Primaria;Catequesis 1. Primer ciclo.;;;13;;AUT;9460;9460;6;;1;;;;;;;;9789875739857;9789875739857;1;10;0;64;;;;75,00;75,00;0,00;;;;;TXT;;
AR158027;4;4;Aula de catequesis. 2 Primaria;Catequesis 2. Primer ciclo.;;;13;;AUT;9460;9460;7;;1;;;;;;;;9789875739864;9789875739864;6;10;0;64;;;;75,00;75,00;0,00;;;;;TXT;;
AR158028;4;4;Aula de catequesis. 3 Primaria;Catequesis 3. Primer ciclo.;;;13;;AUT;9460;9460;8;;1;;;;;;;;9789875739895;9789875739895;1;10;0;64;;;;75,00;75,00;0,00;;;;;TXT;;
AR158029;4;4;Aula de catequesis. 4 Primaria;Catequesis 4. Segundo ciclo;;;13;;AUT;9460;9460;9;;1;;;;;;;;9789875739901;9789875739901;1;10;0;64;;;;75,00;75,00;0,00;;;;;TXT;;
AR158039;4;4;Guia de lectura: Jesús aproximación histórica;Guia de lectura de jesús aproximación ;;;13;;AUT;6707;6707;18;18;;711;;;;;;;9789871931699;9789871931699;1;10;1;128;240,00;170,00;0,90;200,00;200,00;0,00;;;;;PPC;;
AR158102;4;25;Ciencias sociales. Segundo ciclo. Corrientes;Suplemento Corrientes;;;13;;AUT;14822;14822;9;;2;;;;;;;;9789877310313;9789877310313;6;10;0;64;27,50;20,50;0,50;121,00;121,00;0,00;;;;;TXT;;
AR158103;4;25;Ciencias sociales. Segundo ciclo. Chaco;Suplemento Chaco;;;13;;AUT;14822;14822;8;;2;;;;;;;;9789877310320;9789877310320;6;10;0;64;27,50;20,50;0,30;121,00;121,00;0,00;;;;;TXT;;
AR158104;4;25;Ciencias sociales. Segundo ciclo. Jujuy;Suplemento Jujuy;;;13;;AUT;9460;9460;9;;2;;;;;;;;9789877310436;9789877310436;6;10;0;64;27,50;20,50;0,40;121,00;121,00;0,00;;;;;TXT;;
AR158105;4;25;Ciencias sociales. Segundo ciclo. Salta;Suplemento Salta;;;13;;AUT;14823;14823;8;;2;;;;;;;;9789877310443;9789877310443;6;10;0;64;27,50;20,60;0,30;121,00;121,00;0,00;;;;;TXT;;
AR158106;4;25;Ciencias sociales. Segundo ciclo. Entre Ríos;Suplemento Entre Ríos;;;13;;AUT;14822;14822;9;;2;;;;;;;;9789877310450;9789877310450;6;10;0;64;27,50;20,50;0,50;121,00;121,00;0,00;;;;;TXT;;
AR158107;4;25;Ciencias sociales. Segundo ciclo. Santa Fe;Suplemento Santa Fe;;;13;;AUT;9460;9460;9;;1;;;;;;;;9789877310306;9789877310306;6;10;0;64;27,50;20,50;0,50;121,00;121,00;0,00;;;;;TXT;;
AR158250;4;4;Pequeño manual de Lectio Divina. Animación bíblica de la pastoral;Pequeño manual de Lectio Divina. Animaci;;;13;;AUT;14029;14029;18;;;;;;;;;;9789871931705;9789871931705;1;10;1;112;210,00;150,00;0,90;120,00;120,00;0,00;;;;;PPC;;
AR158253;4;4;Estar en la escuela;ED.113 ESTAR EN LA ESCUELA;Pedagogía e interioridad;;13;;AUT,AUT,AUT,PRO;15218,15219,15220,15217;15218,15219,15220;18;;;182;;;;;;;9788428829472;9788428829472;1;09;34;168;22,00;14,50;1,10;;;;;;;;PPC;;
AR158258;4;4;La educación (com)partida;La educación (com)partida;Sentido y acentos;;13;;AUT,PRO;6211,9398;6211;18;18;;182;;;;;;;9789871931736;9789871931736;1;10;1;192;210,00;130,00;1,34;220,00;220,00;0,00;;;;;PPC;;
AR158260;4;4;Oraciones para comenzar el día con la Palabra;Oraciones para comenzar el día con la Pa;;;13;;AUT;12825;12825;15;;;;;;;;;;9789871931743;9789871931743;1;10;1;160;19,00;12,00;0,90;120,00;120,00;0,00;;;;;PPC;;
AR158269;4;4;REVISTA DIDASCALIA Nº 668;REVISTA DIDASCALIA Nº 668;LA ALEGRÍA Y EL CUIDADO DEL OTRO;;13;;;;;;;;616;;;;;;;;;6;09;0;0;;;;;;;;;;;REV;;
AR158348;4;4;La Biblia, historias del pueblo de Dios;La Biblia, historias del pueblo de Dios;;9;13;;AUT,AUT,ILU,ILU;3271,4241,2763,2825;3271,4241;6;;;;;;;;;;9789877400120;9789877400120;1;10;0;352;;;;220,00;220,00;;;;;;BIB;;
AR158351;4;4;Guía para la enseñanza de la Doctrina Social de la Iglesia;Guía para la enseñanza de la Doctrina So;;;13;;AUT,COO;4601,13719;4601;18;18;;;;;;;;;9789871931828;9789871931828;1;10;1;304;20,00;20,00;1,80;380,00;380,00;0,00;;;;;PPC;;
AR158396;4;24;Delirium;Delirium;;;13;;AUT,TRA;10111,10872;10111;13;;;566;;;;;;;9789875739710;9789875739710;1;10;0;448;21,50;15,00;3,00;359,00;359,00;0,00;;;;;PGR;;
AR158467;4;24;Lobo Buenaventura y los tres chanchitos (1er. grado);Lobo Buenaventura y los tres chanchitos ;;;13;;AUT;7901;7901;5;;;659;;;;;;;9789877310511;9789877310511;1;10;0;48;21,00;15,00;0,30;198,00;198,00;0,00;;;;;PGR;;
AR158468;4;24;Pulgarcito, el más grande;Pulgarcito (2° grado);;;13;;AUT;7903;7903;7;;;659;;;;;;;9789877310528;9789877310528;1;10;0;48;21,00;15,00;0,40;198,00;198,00;0,00;;;;;PGR;;
AR158469;4;24;Los sueños de la Bella durmiente (3er. grado);Los sueños de la Bella durmiente (3er. g;;;13;;AUT;8352;8352;7;;;659;;;;;;;9789877310535;9789877310535;1;10;0;56;21,00;15,00;0,40;198,00;198,00;0,00;;;;;PGR;;
AR158470;4;24;Las voces del fuego. Mitos y leyendas de América ;Mitos y leyendas de América ;;;13;;AUT,AUT,AUT,AUT,AUT,AUT,AUT,AUT,ILU;7898,7908,9893,10002,14247,14251,14253,14254,14252;7898,7908,9893,10002,14247,14251,14253,14254;9;;;659;;;;;;;9789877310559;9789877310559;1;10;0;136;21,00;15,00;0,80;198,00;198,00;0,00;;;;;PGR;;
AR158471;4;24;Había una vez... y muchas más. Cuentos maravillosos de siempre;Había una vez... y muchas más. Cuentos m;;;13;;AUT,AUT,AUT,AUT,AUT,AUT,AUT,AUT;7896,8211,11665,12769,12979,13000,14246,14249;7896,8211,11665,12769,12979,13000,14246,14249;9;;;659;;;;;;;9789877310542;9789877310542;1;10;0;152;21,00;15,00;1,00;198,00;198,00;0,00;;;;;PGR;;
AR158499;4;4;El primer anuncio. El eslabón perdido;El primer anuncio. El eslabón perdido;;;13;;AUT;5046;5046;15;;;161;;;;;;;9789871931811;9789871931811;1;10;1;208;21,00;15,00;1,00;220,00;220,00;0,00;;;;;PPC;;
AR158500;4;4;Hablar de la "salvación" en catequesis de hoy;Hablar de la "salvación" en catequesis h;;;13;;AUT;9384;9384;18;;;161;115;;;;;;9789871931804;9789871931804;1;10;1;80;21,00;15,00;0,60;160,00;160,00;0,00;;;;;PPC;;
AR158501;4;4;Hacia un nuevo paradigma de la iniciación cristiana hoy;Hacia un nuevo paradigma de la iniciació;;;13;;AUT;7591;7591;15;;;161;;;;;;;9789871931798;9789871931798;1;10;1;80;21,00;15,00;0,60;160,00;160,00;0,00;;;;;PPC;;
AR158502;4;4;Humanizar el sufrimiento y el morir;Humanizar el sufrimiento y el morir;;;13;;AUT;7275;7275;18;;;393;;;;;;;9789871931774;9789871931774;1;10;1;128;21,00;13,00;0,80;190,00;190,00;0,00;;;;;PPC;;
AR158503;4;4;Resiliencia;Resiliencia;;;13;;AUT;7275;7275;18;;;393;;;;;;;9789871931781;9789871931781;1;10;1;128;21,00;13,00;0,90;150,00;150,00;0,00;;;;;PPC;;
AR158505;4;4;Encontrarse es todo;Encontrarse es todo;;;13;;AUT;6478;6478;18;;;393;;;;;;;9789871931835;9789871931835;1;10;1;176;21,00;13,00;1,00;130,00;130,00;0,00;;;;;PPC;;
AR158507;4;24;Pandemonium;Pandemonium;;;13;;AUT,TRA;10111,10872;10111;13;;;566;;;;9;;;9789875739949;9789875739949;1;10;0;379;21,50;15,00;2,00;359,00;359,00;0,00;;;;;PGR;;
AR158508;4;24;Requiem;Requiem;;;13;;AUT,TRA;10111,10872;10111;13;;;566;;;;9;;;9789875739956;9789875739956;1;10;0;448;21,50;15,00;2,00;359,00;359,00;0,00;;;;;PGR;;
AR158526;4;4;Descubrimos a Jesús 1. Libro del niño;DIÓCESIS AZUL. NIÑO 1;;;13;;AUT;14100;14100;8;;;;;;;;;;9789877400427;9789877400427;1;10;0;96;;;;220,00;220,00;0,00;;;;;CAT;;
AR158527;4;4;Descubrimos a Jesús. Guia del catequista 1. ;Descubrimos a Jesus Guia del Catequista ;;;13;;AUT;14100;14100;5;;;;;;;;;;9789877400410;9789877400410;;10;0;0;;;;220,00;220,00;0,00;;;;;CAT;;
AR158528;4;4;Recibimos a Jesús. Libro del niño 2º Año;RECIBIMOS A JESUS 2.NIÑO;;;13;;AUT;14100;14100;8;;;757;;;;14;;;;;1;10;0;111;;;;0,00;0,00;0,00;;;;;CAT;;
AR158530;4;4;Descubrimos a Jesús. Libro de los padres 1.;DIOCESIS AZUL. PADRES 1;;;13;;AUT;14100;14100;20;;;757;;;;;;;9789877400434;9789877400434;2;10;0;0;;;;220,00;220,00;0,00;;;;;CAT;;
AR158531;4;4;Descubrimos a Jesús. Catequesis familiar. Guía de animadores de padres 1;DIÓCESIS AZUL. GUIA PADRES 1;;;13;;AUT;14100;14100;5;;;;;;;;;;9789877400441;9789877400441;2;10;0;120;;;;220,00;220,00;0,00;;;;;CAT;;
AR158537;4;4;Hacia la luz;SA.196 HACIA LA LUZ;Reflexiones sobre la Navidad;;13;;AUT,TRA;5997,8228;5997;18;19;;432;;;;;;;9788428828758;9788428828758;1;10;36;128;19,00;12,00;0,90;190,00;190,00;0,00;;;;;PPC;;
AR158639;4;25;Llegó Pupi. 1 Primaria;Llegó Pupi 1;;;13;;AUT;14067;14067;6;;1;;;;;;;;9789877310047;9789877310047;9;10;0;288;27,50;22,00;2,00;570,00;570,00;0,00;;;;;TXT;;
AR158640;4;25;Llegó Pupi. 2 Primaria;Llegó Pupi 2;;;13;;AUT;14067;14067;6;;1;;;;;;;;9789877310214;9789877310214;9;10;0;288;27,50;21,50;2,50;570,00;570,00;0,00;;;;;TXT;;
AR158641;4;25;Llegó Pupi. 3 Primaria;Llegó Pupi 3;;;13;;AUT;14067;14067;7;;1;;;;;;;;9789877310245;9789877310245;9;10;0;296;28,00;21,50;2,50;570,00;570,00;0,00;;;;;TXT;;
AR158642;4;25;Llegó Pupi. 1 Primaria. Bienvenido, Pupi;Bienvenido, Pupi;;;13;;AUT;3271;3271;6;;5;;;;;;;;9789877310054;;1;10;0;48;;;;0,00;0,00;0,00;;;;;TXT;;
AR158643;4;25;Llegó Pupi. 2 Primaria. Recursos docentes. Billetes;Billetes 2 Llegó Pupi;;;13;;;;;7;;5;;;;;;;;;;1;09;0;0;;;;;;;;;;;TXT;;
AR158644;4;25;Llegó Pupi. 3 Primaria. Recursos docentes. Billetes;Billetes 3 Llegó Pupi;;;13;;;;;8;;5;;;;;;;;;;1;09;0;1;;;;;;;;;;;TXT;;
AR158647;4;4;Biblia de América. Manual [Rústica] Buen Pastor;BIBLIA DE AMERICA MANUAL BUEN PASTOR RUS;;;13;;AUT;7403;7403;8;19;;48;;;;;;;9788428827751;9788428827751;1;10;16;1278;21,00;14,50;2,40;200,00;200,00;0,00;;;;;BIB;;
AR158664;4;25;Matemática. 7|1 Secundaria. Conecta 2.0 [Nueva ed.];Matemática 1 Conecta 2.0 nueva edición;;;13;;AUT,AUT;11870,11871;11870,11871;12;;1;;;;;;;;9789875739994;9789875739994;1;10;0;224;27,50;20,50;1,00;399,00;399,00;0,00;;;;;TXT;;
AR158665;4;25;Matemática. 1|2 Secundaria. Conecta 2.0 [Nueva ed.];Matemática 2 Conecta 2.0 nueva edición;;;13;;AUT,AUT;11870,11871;11870,11871;13;;1;;;;;;;;9789877310016;9789877310016;1;10;0;232;27,50;20,50;1,00;399,00;399,00;0,00;;;;;TXT;;
AR158666;4;25;Matemática. 2|3 Secundaria. Conecta 2.0 [Nueva ed.];Matemática 3 Conecta 2.0 nueva edición;;;13;;AUT;11870;11870;14;;1;;;;;;;;9789877310030;9789877310030;1;10;0;232;27,00;20,50;1,20;399,00;399,00;0,00;;;;;TXT;;
AR158667;4;25;Matemática. 7|1 Secundaria. Conecta 2.0. Recursos docentes;MDC Matemática 1 Conecta 2.0 nueva;;;13;;;;;12;;5;;;;;;;;9789877310009;9789877310009;1;10;0;14;27,50;20,50;1,20;;;;;;;;TXT;;
AR158668;4;25;Matemática. 1|2 Secundaria. Conecta 2.0. Recursos docentes;MDC Matemática 2 Conecta 2.0 nueva;;;13;;;;;12;;5;;;;;;;;9789877310023;9789877310023;1;10;0;26;27,50;20,50;1,00;0,00;0,00;0,00;;;;;TXT;;
AR158669;4;25;Matemática. 2|3 Secundaria. Conecta 2.0. Recursos docentes;MDC Matemática 3 Conecta 2.0 nueva;;;13;;;;;12;;5;;;;;;;;;9789877310177;1;10;0;0;27,50;20,50;1,30;0,00;0,00;0,00;;;;;TXT;;
AR158670;4;25;Física y química. Nodos. Lámina;Lámina Física y Química Nodos;;;13;;AUT;9460;9460;12;;5;;;;;;;;;;1;10;0;1;;;;0,00;0,00;0,00;;;;;TXT;;
AR158779;4;4;Biblia de América. Popular [Nacarada];BIBLIA DE AMERICA POPULAR NACARADA;;;13;;AUT;7403;7403;8;;;48;;;;;;;9788428827652;9788428827652;2;10;20;1952;15,60;11,50;4,10;250,00;250,00;0,00;;;;;BIB;;
AR158780;4;4;Biblia de América. Popular [Flexible sin notas];BIBLIA DE AMERICA POPULAR AZUL FLEXIBLE;;;13;;AUT;7403;7403;8;18;;48;;;;;;;9788428827669;9788428827669;3;10;20;1946;15,90;11,70;3,90;200,00;200,00;0,00;;;;;BIB;;
AR158781;4;4;Biblia de América. Manual [Flexible];BIBLIA DE AMERICA MANUAL AZUL FLEXIBLE;;;13;;AUT;7403;7403;8;19;;48;;;;;;;9788428827676;9788428827676;3;10;10;1274;21,00;14,50;4,00;350,00;350,00;0,00;;;;;BIB;;
AR158782;4;4;Biblia de América. Letra Grande [Flexible];BIBLIA DE AMERICA L/G AZUL(FLEXIBLE);;;13;;AUT;7403;7403;8;18;;48;;;;;;;9788428827683;9788428827683;3;10;12;1646;25,00;15,50;3,10;350,00;350,00;0,00;;;;;BIB;;
AR158799;4;4;Evangelii gaudium y los desafíos pastorales para la Iglesia;EVANGELII GAUDIUM Y LOS DESAFIOS PASTORA;;;13;;AUT,AUT,AUT,AUT,PRO;5055,6309,6438,12715,5747;5055,6309,6438,12715;18;;;711;;;;;;;9788428827706;9788428827706;3;09;30;168;20,40;15,00;1,10;;;;;;;;PPC;;
AR158841;4;25;Llegó Pupi. 1 Primaria. Recursos docentes. Guía;Guía docente Llegó Pupi 1;;;13;;AUT;14067;14067;6;;5;;;;;;;;9789877310221;9789877310221;1;10;0;20;27,50;22,00;2,00;;;;;;;;TXT;;
AR158842;4;25;Llegó Pupi. 2 Primaria. Recursos docentes. Guía;Guía docente Llegó Pupi 2;;;13;;AUT;14067;14067;7;;5;;;;;;;;9789877310238;9789877310238;1;10;0;0;27,50;22,00;2,50;0,00;0,00;0,00;;;;;TXT;;
AR158843;4;25;Llegó Pupi. 3 Primaria. Recursos docentes. Guía;Guía docente Llegó Pupi 3;;;13;;AUT;14067;14067;8;;5;;;;;;;;;9789877310252;1;10;0;0;27,50;21,50;2,50;0,00;0,00;0,00;;;;;TXT;;
AR158844;4;25;Llegó Pupi. 1 Primaria. Cuaderno para el docente: libro de las emociones ;El libro de las emociones;;;13;;AUT;9460;9460;18;;5;;;;;;;;9789877310061;9789877310061;6;10;0;64;;;;;;;;;;;TXT;;
AR158845;4;25;Construir Ciencias. 1 Primaria. Recursos docentes;Ciencias en 1°. Material docente;;;13;;AUT,AUT;9931,11886;9931,11886;6;;5;;;;;;;;9789877310085;9789877310085;6;10;0;16;27,50;20,50;0,50;;;;;;;;TXT;;
AR158846;4;25;Construir Ciencias. 2 Primaria. Recursos docentes;Ciencias en 2°. Material docente;;;13;;AUT,AUT,AUT;9931,11886,14068;9931,11886,14068;7;;5;;;;;;;;9789877310108;9789877310108;1;10;0;0;27,50;20,50;0,50;0,00;0,00;0,00;;;;;TXT;;
AR158847;4;25;Construir Ciencias. 3 Primaria. Recursos docentes;Ciencias en 3°. Material docente;;;13;;AUT,AUT,AUT;9931,11886,14068;9931,11886,14068;7;;5;;;;;;;;9789877310801;9789877310122;1;10;0;16;27,50;20,50;0,60;0,00;0,00;0,00;;;;;TXT;;
AR159305;4;4;PPC. Catálogo novedades [Julio 2014];catalogo general 2014 julio;;;13;;;;;;;;;;;;;;;;;8;09;0;16;;;;;;;;;;;PPC;;
AR159311;4;4;El catequista, compañero de camino;El catequista, compañero de camino;;;13;;AUT;14096;14096;15;;;;;;;;;;9789871931842;9789871931842;1;10;1;92;24,00;17,00;;130,00;130,00;0,00;;;;;CAT;;
AR159344;4;4;El catequista, miembro de la comunidad;El catequista, miembro de la comunidad;;;13;;AUT;14096;14096;15;;;;;;;;;;9789871931866;9789871931866;1;10;1;56;24,00;17,00;;130,00;130,00;0,00;;;;;CAT;;
AR159345;4;25;Ciencias sociales. Segundo ciclo. Córdoba;Ciencias sociales Córdoba;;;13;;AUT,AUT;9925,15071;9925,15071;8;20;1;;;;;;;;9789877311198;9789877311198;6;10;0;64;27,50;20,00;0,50;121,00;121,00;0,00;;;;;TXT;;
AR159346;4;4;El catequista, habitado por Cristo;El catequista, habitado por Cristo;;;13;;AUT;14096;14096;15;;;;;;;;;;9789871931859;9789871931859;1;10;1;90;24,00;17,00;0,60;130,00;130,00;0,00;;;;;CAT;;
AR159362;4;25;Nuevo Lectores en su salsa. 1 Primaria;Nuevo Lectores en su salsa 1;El libro de la fantasía y la imaginación;;13;;AUT,AUT;7893,14067;7893,14067;6;;1;;;;;;;;9789877310696;9789877310696;1;10;0;80;27,50;20,40;1,00;360,00;360,00;0,00;;;;;TXT;;
AR159363;4;25;Nuevo Lectores en su salsa. 2 Primaria;Nuevo Lectores en su salsa 2;El libro de los peligros y la aventura;;13;;AUT;2725;2725;6;;1;;;;;;;;9789877310726;9789877310726;1;10;0;80;27,50;20,50;1,00;360,00;360,00;0,00;;;;;TXT;;
AR159364;4;25;Nuevo Lectores en su salsa. 3 Primaria;Nuevo Lectores en su salsa 3;El libro de los viajes, los misterios y la risa;;13;;AUT;12981;12981;8;;1;;;;;;;;9789877310757;9789877310757;1;10;0;80;27,50;20,50;1,00;360,00;360,00;0,00;;;;;TXT;;
AR159386;4;24;La princesa del guisante y el príncipe Andante;La princesa del guisante y el príncipe..;;;13;;AUT;14105;14105;9;;;658;;;;16;;;9789877310566;9789877310566;1;10;0;48;21,00;15,00;0,30;198,00;198,00;0,00;;;;;PGR;;
AR159387;4;24;La vida es sueño;La vida es sueño;;;13;;ADP,ADP,AUT;9243,14250,8476;8476;9;;;658;;;;16;;;9789877310580;9789877310580;1;10;0;168;21,00;15,00;1,00;198,00;198,00;0,00;;;;;PGR;;
