AR139017;4;24;Insectos al recate;INSECTOS AL RESCATE;;;13;;AUT,ILU;
AR139018;4;24;El Lugar Donde Nacen las Palabras;Lugar donde Nacen las Palabras, El;;;13;;AUT;
AR139019;4;24;¡Vos me prometiste!;VOS ME PROMETISTE!;;;13;;AUT,ILU;
AR139020;4;24;Un tren hacia Ya casi casi es Navidad;UN TREN HACIA YA CASI ES NAVIDAD;;;13;;AUT;
AR139021;4;24;Las tres dudas del bicho colorado;Tres Dudas del Bicho Colorado, Las;;;13;;AUT;
AR139023;4;24;Noches siniestras en Mar del Plata;NOCHES SINIESTRAS EN MAR DEL PLATA;;;13;;AUT;
AR139025;4;24;Cayó la noche;Cayó la Noche;;;13;;AUT,ILU;
AR139026;4;24;Juana, ¿dónde estás?;Juana Donde Estas;;;13;;AUT,ILU;
AR139027;4;24;Mundo Bilina;MUNDO BILINA;;;13;;AUT;
AR139028;4;24;La mochila de Uki;Mochila de Uki, La;;;13;;AUT,ILU;
AR139029;4;24;Hay una hormiga en el baño;HAY UNA HORMIGA EN EL BAÑO;;;13;;AUT,ILU;
AR139030;4;24;Perros de nadie;PERROS DE NADIE;;;13;;AUT;
AR139032;4;24;Campos de fresas;CAMPOS DE FRESA;;;13;;AUT;
AR139033;4;24;El domador de monstruos;Domador de Monstruos, El;;;13;;AUT,ILU,TRA;
AR139034;4;24;Abel regala soles;ABEL REGALA SOLES;;;13;;AUT;
AR139035;4;24;Sin los ojos;SIN LOS OJOS;;;13;;AUT,ILU;
AR139036;4;24;Si tenés un papá mago...;Si tenés un Papá Mago;;;13;;AUT,ILU;
AR139037;4;24;La bruja Mon;Bruja Mon, La;;;13;;AUT,ILU;
AR139038;4;24;El otro lado de la grieta;OTRO LADO DE LA GRIETA, EL;;;13;;AUT,AUT,ILU;
AR139039;4;24;El rock de la Princesa ;Rock de la Princesa El;;;13;;AUT;
AR139040;4;24;La leyenda de Los Invencibles;Leyenda de los Invensibles, La;;;13;;AUT,ILU;
AR139041;4;24;La canción del bicho colorado;Canción del Bicho Colorado, La;;;13;;AUT,ILU;
AR139043;4;24;Diario de un escritor;DIARIO DE UN ESCRITOR;;;13;;AUT,ILU;
AR139044;4;24;Peligro de Extinción;Peligro de Extinción;;;13;;AUT;
AR139045;4;24;Amalia, Amelia, Emilia (Argentino);Amalia, Amelia, Emilia (Argentino);;;13;;AUT,ILU;
AR139046;4;24;La tierra de las papas;Tierra de las Papas, La (Argentino);;;13;;AUT;
AR139048;4;24;Secretos en un dedal;SECRETOS EN UN DEDAL;;;13;;AUT,AUT;
AR139050;4;24;La muralla;MURALLA, LA;;;13;;AUT,ILU;
AR139052;4;24;La memoría de los Seres Perdidos;La memoría de los Seres Perdidos;;;13;;AUT;
AR139053;4;24;Conejos de etiqueta;CONEJOS DE ETIQUETA;;;13;;AUT,ILU;
AR139054;4;24;Morris, Quiero una Pesadilla!;Morris, Quiero una Pesadilla!;;;13;;AUT,ILU,PER;
AR139055;4;24;MORRIS, ES MI CUMPLEAÑOS!;MORRIS, ES MI CUMPLEAÑOS!;;;13;;AUT,ILU,PER;
AR139056;4;24;Café Solo;Café Solo;;;13;;AUT,ILU;
AR139057;4;24;Finis Mundi;Finis Mundi;;;13;;AUT,ILU,ILU;
AR139058;4;24;El diamante oscuro;El diamante oscuro;;;13;;AUT;
AR139059;4;24;La obra;OBRA, LA;;;13;;AUT,ILU;
AR139060;4;24;Cinco Panes de Cebada;Cinco Panes de Cebada;;;13;;AUT;
AR139061;4;24;Querida Susi, querido Paul;Querida Susi, querido Paul;;;13;;AUT,ILU,TRA;
AR139062;4;24;Diario secreto de Susi;Diario Secreto de Susi;;;13;;AUT,ILU,TRA;
AR139063;4;24;Los escarabajos vuelan al Atardacer;Los escarabajos vuelan al Atardacer;;;13;;AUT;
AR139064;4;24;Las ballenas cautivas;Ballenas Cautivas, Las;;;13;;AUT,ILU;
AR139065;4;24;Así, así, asá;Así, así, asá;;;13;;AUT;
AR139067;4;24;XVZ: archivos ultrasecretos;XVZ: archivos ultrasecretos;;;13;;AUT;
AR139068;4;24;Golazo;Golazo;;;13;;AUT;
AR139069;4;24;Mails espantosos;Mails Espantosos;;;13;;AUT;
AR139070;4;24;Con Tigo de la mano;Contigo de la mano;;;13;;AUT;
AR139071;4;24;El regreso del bicho colorado;Regreso del Bicho Colorado, El;;;13;;AUT;
AR139072;4;24;Los viajes del Capitán Tortilla;Viajes del Capitán Tortilla, Los;;;13;;AUT;
AR139074;4;24;El hombre que quería recordar;Hombre que quería recordar, El;;;13;;AUT;
AR139075;4;24;El gaucho Martín Fierro;Martín Fierro;;;13;;AUT;
AR139076;4;24;El matadero y otros textos;Matadero y Otros Textos, El;;;13;;AUT;
AR139077;4;24;Un fenómeno inexplicable y otras historias extrañas;Un Fenómeno Inexplicable y Otros Escrito;;;13;;AUT;
AR139078;4;25;Nuevo Papelito.  Primaria. Libro + actividades;KIT PAPELITO 2 (LIBRO + ACTIVIDADES);;;13;;AUT,AUT,AUT,EDI,ILU,ILU,ILU,ILU,ILU,ILU,ILU,ILU,ILU,ILU,ILU,ILU;
AR139079;4;25;Matemática - Ciencias naturales. 4 Primaria. Un mundo para todos. Pack;Matemática Naturales 4 (Libro + Activida;;;13;;AUT,AUT,AUT,AUT,AUT,AUT,AUT,AUT,AUT,AUT,EDI,ILU,ILU,ILU,ILU,ILU,ILU,ILU,ILU;
AR139080;4;25;KIT LENGUA SOCIALES 5 BONAERENSE (LIBRO+DÍPTICO+ACTIVIDADES);KIT LENGUA SOCIALES 5 BONAERENSE (LIBRO;;;13;;AUT;
AR139081;4;25;KIT LENGUA SOCIALES 5 NACIÓN CIUDAD (LIBRO+DÍPTICO+ACTIVIDADES);KIT LENGUA SOCIALES 5 NACI¢N CIUDAD (LIB;;;13;;AUT;
AR139082;4;25;Matemática Naturales 5 (Libro + Actividades);Matemática Naturales 5 (Libro + Activida;;;13;;AUT;
AR139083;4;25;KIT LENGUA SOCIALES 6 (LIBRO+DÍPTICO+ACTIVIDADES);KIT LENGUA SOCIALES 6 (LIBRO + D¡PTICO +;;;13;;AUT;
AR139084;4;25;Matemática Naturales 6 (Libro + Actividades);Matemática Naturales 6 (Libro + Activida;;;13;;AUT;
AR139086;4;25;Nuevo Papelito. 2 Primaria. Un mundo para todos;Nuevo Papelito 2;;;13;;AUT,AUT,AUT,EDI,ILU,ILU,ILU,ILU,ILU,ILU,ILU,ILU,ILU,ILU,ILU,ILU;
AR139087;4;25;NNuevo Papelito. 3 Primaria. Un mundo para todos;Nuevo Papelito 3;;;13;;AUT,AUT,AUT,EDI,ILU,ILU,ILU,ILU,ILU,ILU,ILU,ILU,ILU,ILU,ILU,ILU;
AR139088;4;25;Lengua 4 - Mundo para todos;Lengua 4 - Mundo para todos;;;13;;AUT;
AR139089;4;25;Lengua 5 - Mundo para todos;Lengua 5 - Mundo para todos;;;13;;AUT;
AR139090;4;25;Lengua 6 - Mundo para todos;Lengua 6 - Mundo para todos;;;13;;AUT;
AR139091;4;25;CIENCIAS NATURALES 4 - MUNDO PARA TODOS;CIENCIAS NATURALES 4 - MUNDO PARA TODOS;;;13;;AUT;
AR139092;4;25;CIENCIAS NATURALES 5 - MUNDO PARA TODOS;CIENCIAS NATURALES 5 - MUNDO PARA TODOS;;;13;;AUT;
AR139093;4;25;CIENCIAS NATURALES 6 - MUNDO PARA TODOS;CIENCIAS NATURALES 6 - MUNDO PARA TODOS;;;13;;AUT;
AR139094;4;25;Ciencias sociales. 4 Primaria. Punto de encuentro. Bonaerense;CIENCIAS SOCIALES 4 BONAERENSE - MUNDO P;;;13;;AUT;
AR139095;4;25;Ciencias Sociales 4 Ciudad de Bs As - Mundo para todos;Ciencias Sociales 4 Ciudad de Bs As - Mu;;;13;;AUT;
AR139096;4;25;Ciencias Sociales 5 Nación - Mundo para todos;Ciencias Sociales 5 Nación - Mundo para;;;13;;AUT;
AR139097;4;25;CIENCIAS SOCIALES 5 BONAERENSE - MUNDO PARA TODOS;CIENCIAS SOCIALES 5 BONAERENSE - MUNDO P;;;13;;AUT;
AR139098;4;25;CIENCIAS SOCIALES 6 - MUNDO PARA TODOS;CIENCIAS SOCIALES 6 - MUNDO PARA TODOS;;;13;;AUT;
AR139099;4;25;CIENCIAS NATURALES Y SOCIALES 4 NACION;CIENCIAS NATURALES Y SOCIALES 4 NACION;;;13;;AUT;
AR139100;4;25;CIENCIAS NATURALES Y SOCIALES 4 BONAERENSE;CIENCIAS NATURALES Y SOCIALES 4 BONAEREN;;;13;;AUT;
AR139101;4;25;CIENCIAS NATURALES Y SOCIALES 4 CIUDAD;CIENCIAS NATURALES Y SOCIALES 4 CIUDAD;;;13;;AUT;
AR139102;4;25;CIENCIAS NATURALES Y SOCIALES 5 - NACIÓN;CIENCIAS NATURALES Y SOCIALES 5 - NACIÓN;;;13;;AUT;
AR139103;4;25;CIENCIAS NATURALES Y SOCIALES 5 BONAERENSE;CIENCIAS NATURALES Y SOCIALES 5 BONAEREN;;;13;;AUT;
AR139104;4;25;CIENCIAS NATURALES Y SOCIALES 6;CIENCIAS NATURALES Y SOCIALES 6;;;13;;AUT;
AR139105;4;25;MATEMÁTICA 4 - MUNDO PARA TODOS;MATEMÁTICA 4 - MUNDO PARA TODOS;;;13;;AUT;
AR139106;4;25;MATEMÁTICA 5 - MUNDO PAR TODOS;MATEMÁTICA 5 - MUNDO PAR TODOS;;;13;;AUT;
AR139107;4;25;MATEMÁTICA 6 - MUNDO PARA TODOS;MATEMÁTICA 6 - MUNDO PARA TODOS;;;13;;AUT;
AR139108;4;25;CIENCIAS SOCIALES 4 CÓRDOBA - MUNDO PARA TODOS;CIENCIAS SOCIALES 4 CÓRDOBA - MUNDO PARA;;;13;;AUT;
AR139109;4;25;CIENCIAS SOCIALES 4 SANTA FÉ - MUNDO PARA TODOS;CIENCIAS SOCIALES 4 SANTA FÉ - MUNDO PAR;;;13;;AUT;
AR139110;4;25;CIENCIAS SOCIALES 4 MENDOZA - MUNDO PARA TODOS;CIENCIAS SOCIALES 4 MENDOZA - MUNDO PARA;;;13;;AUT;
AR139111;4;25;Biárea SM Lengua Sociales 4 Ciudad de Bs. As.;Biárea SM Lengua Sociales 4 Ciudad de Bs;;;13;;AUT;
AR139112;4;25;Mi amigo Umi. 1 Primaria. Construir el futuro;MI AMIGO UMI 1;;;13;;AUT,AUT,AUT,AUT,ILU,ILU,ILU;
AR139113;4;25;Mi amigo Umi. 2 Primaria. Construir el futuro. Kit;KIT MI AMIGO UMI 2;;;13;;AUT;
AR139114;4;25;Mi amigo Umi. 3 Primaria. Construir el futuro. Kit ;KIT MI AMIGO UMI 3;;;13;;AUT,AUT,AUT,AUT,ILU,ILU,ILU;
AR139115;4;25;Ponchi y sus dibujos arrugados. 1 Primaria. Construir el futuro;Ponchi y sus dibujos arrugados 1;;;13;;AUT,AUT;
AR139116;4;25;Ponchi y su mantita secreta. 2 Primaria. Construir el futuro;Ponchi y su mantita secreta 2;;;13;;AUT,AUT;
AR139117;4;25;Ponchi y los abrazosaurios. 3 Primaria. Construir el futuro;Ponchi y los abrazosaurios 3;;;13;;AUT,AUT;
AR139118;4;25;Planeta Amigo 1;Planeta Amigo 1;;;13;;AUT;
AR139119;4;25;Planeta Amigo 2;Planeta Amigo 2;;;13;;AUT;
AR139120;4;25;Planeta Amigo 3;Planeta Amigo 3;;;13;;AUT;
AR139121;4;25;Matemática SM. 4 Primaria. Construir el futuro;MATEMÁTICA SM 4 CONSTRUIR EL FUTURO;;;13;;AUT;
AR139122;4;25;Matemática SM. 5 Primaria. Construir el futuro;MATEMÁTICA SM 5 CONSTRUIR EL FUTURO;;;13;;AUT;
AR139123;4;25;Matemática SM. 6 Primaria. Construir el futuro;MATEMÁTICA SM 6 CONSTRUIR EL FUTURO;;;13;;AUT;
AR139124;4;25;Ciencias naturales. 4 Primaria. Construir el futuro;NATURALES SM 4 CONSTRUIR EL FUTURO;;;13;;AUT,AUT,AUT,AUT,AUT,AUT,AUT,EDI,ILU,ILU,ILU,ILU;
AR139125;4;25;Ciencias naturales. 5 Primaria. Construir el futuro;NATURALES SM 5 CONSTRUIR EL FUTURO;;;13;;AUT,AUT,AUT,AUT,AUT,AUT,AUT,EDI,ILU,ILU,ILU,ILU;
AR139126;4;25;Ciencias naturales. 6 Primaria. Construir el futuro;NATURALES SM 6 CONSTRUIR EL FUTURO;;;13;;AUT;
AR139127;4;25;Lengua SM. 4 Primaria. Construir el futuro;Lengua SM 4 Construir el Futuro;;;13;;AUT;
AR139128;4;25;Lengua SM. 5 Primaria. Construir el futuro;Lengua SM 5 Construir el Futuro;;;13;;AUT;
AR139129;4;25;Lengua SM. 6 Primaria. Construir el futuro;Lengua SM 6 Construir el Futuro;;;13;;AUT;
AR139130;4;25;Ciencias sociales SM. 4 Primaria. Construir el futuro [Federal];Sociales Federal SM 4 Construir el Futur;;;13;;AUT;
AR139131;4;25;Ciencias sociales SM. 4 Primaria. Construir el futuro;Sociales Ciudad SM 4 Construir el Futuro;;;13;;AUT;
AR139132;4;25;Ciencias sociales SM. 4 Primaria. Construir el futuro [Bonaerense];Sociales Bonaerense SM 4 Construir el Fu;;;13;;AUT;
AR139133;4;25;Ciencias sociales SM. 5 Primaria. Construir el futuro [Federal];Sociales SM 5 Federal - Construir el Fut;;;13;;AUT;
AR139134;4;25;Ciencias sociales SM. 5 Primaria. Construir el futuro [Bonaerense];Sociales Bonaerense SM 5 Construir el Fu;;;13;;AUT;
AR139135;4;25;Ciencias sociales SM. 6 Primaria. Construir el futuro [Federal];Sociales SM 6 Federal - Construir el Fut;;;13;;AUT;
AR139136;4;25;Ciencias sociales SM. 6 Primaria. Construir el futuro [Bonaerense];Sociales Bonaerense SM 6 Construir el Fu;;;13;;AUT;
AR139138;4;25;Prácticas del Lenguaje. 1 Básica. Construir el Futuro;Prácticas del Lenguaje 1 ESB Para Todos;;;13;;AUT;
AR139139;4;25;Prácticas del Lenguaje. 2 Básica. Construir el Futuro;Prácticas del Lenguaje 2 ESB Para Todos;;;13;;AUT;
AR139140;4;25;Prácticas del Lenguaje. 7 Primaria / 1 Básica. Nuevos horizontes;Lengua 7° 1° Nuevos Horizontes;;;13;;AUT;
AR139141;4;25;Lengua y Literatura 1° 2° Prácticas del Lenguaje;Lengua y Literatura 1° 2° Prácticas del;;;13;;AUT;
AR139142;4;25;Lengua y Literatura 2° 3° Prácticas del Lenguaje;Lengua y Literatura 2° 3° Prácticas del;;;13;;AUT;
AR139143;4;25;Ciencias Naturales 4 Ciudad de Bs. As.;Ciencias Naturales 4 CABA Apredemos;;;13;;AUT;
AR139144;4;25;Ciencias Naturales 5 Ciudad de Buenos Aires;Ciencias Naturales 5 CABA - Aprendemos;;;13;;AUT;
AR139145;4;25;Ciencias Naturales 6 Ciudad de Buenos Aires;Ciencias Naturales 6 CABA - Aprendemos;;;13;;AUT;
AR139146;4;25;KIT NATURALES 7 CIUDAD APRENDEMOS;KIT NATURALES 7 CIUDAD APRENDEMOS;;;13;;AUT;
AR139147;4;25;Ciencias Sociales 4 Ciudad de Buenos Aires;Ciencias Sociales 4 CABA - Aprendemos;;;13;;AUT;
AR139148;4;25;Ciencias Sociales 5 Ciudad de Buenos Aires;Ciencias Sociales 5 CABA - Aprendemos;;;13;;AUT;
AR139149;4;25;Ciencias Sociales 6 Ciudad de Buenos Aires;Ciencias Sociales 6 Ciudad de Buenos Air;;;13;;AUT;
AR139150;4;25;KIT CIENCIAS SOCIALES 7 CIUDAD APRENDEMOS;KIT CIENCIAS SOCIALES 7 CIUDAD APRENDEMO;;;13;;AUT;
AR139151;4;25;Ciencias Naturales 4 Bonaerense;Ciencias Naturales 4 BON - Aprendemos;;;13;;AUT;
AR139152;4;25;Ciencias Naturales 5 Bonaerense;Ciencias Naturales 5 BON - Aprendemos;;;13;;AUT;
AR139153;4;25;Ciencias Naturales 6 Bonaerense;Ciencias Naturales 6 BON - Aprendemos;;;13;;AUT;
AR139154;4;25;Ciencias Sociales. 4 Primaria. Aprendemos. Bonaerense;Ciencias Sociales 4 BON - Aprendemos;;;13;;AUT,AUT;
AR139155;4;25;Ciencias Sociales 5 Bonaerense;Ciencias Sociales 5 BON - Aprendemos;;;13;;AUT;
AR139156;4;25;Ciencias Sociales 6 Bonaerense Aprendemos;Ciencias Sociales 6 Bonaerense;;;13;;AUT;
AR139157;4;25;Matemática 4 Aprendemos;Matemática 4 Aprendemos;;;13;;AUT;
AR139158;4;25;Matemática 5 Aprendemos;Matemática 5 Aprendemos;;;13;;AUT;
AR139159;4;25;Matemática 6 Aprendemos;Matemática 6 Aprendemos;;;13;;AUT;
AR139160;4;25;Matemática 7° 1°. Nuevos horizontes;Matemática 7/1 Nuevos Horizontes;;;13;;AUT;
AR139161;4;25;Lengua 4 Prácticas del Lenguaje;Lengua 4 Aprendemos;;;13;;AUT;
AR139162;4;25;Lengua 5 Prácticas del Lenguaje;Lengua 5 Aprendemos;;;13;;AUT;
AR139163;4;25;Lengua 6 Prácticas del Lenguaje;Lengua 6 Aprendemos;;;13;;AUT;
AR139164;4;25;Fisicoquímica. La naturaleza corpuscular 2009;Fisicoquímica. La naturaleza corpuscular;La naturaleza corpuscular de la materia. ;;13;;AUT;
AR139165;4;25;Matemática 1° 2°;Matemática 1° 2°;;;13;;AUT;
AR139166;4;25;Biología. Origen y evolución de los sistemas biológicos...;Biología. Origen y evolución de los sist;;;13;;AUT;
AR139167;4;25;Biología Ecosistemas: Componentes e intercambios de materia;Biología Ecosistemas: Componentes e inte;;;13;;AUT;
AR139168;4;25;Cajita de regalo 1 - Para abrir, leer y disfrutar;Cajita de regalo 1 - Para abrir, leer y;;;13;;AUT;
AR139169;4;25;Cajita de regalo 2 - Para abrir, leer y disfrutar;Cajita de regalo 2 - Para abrir, leer y;;;13;;AUT;
AR139170;4;25;Cajita de regalo 3 - Para abrir, leer y disfrutar;Cajita de regalo 3 - Para abrir, leer y;;;13;;AUT;
AR139171;4;25;Antojología 1- Lecturas para primer ciclo ;Antojología 1- Lecturas para primer cicl;;;13;;AUT,AUT,AUT;
AR139172;4;25;Antojología 2 - Lecturas para primer ciclo ;Antojología 2 - Lecturas para primer cic;;;13;;AUT,AUT;
AR139173;4;25;Antojología 3 - Lecturas para primer ciclo;Antojología 3 - Lecturas para primer cic;;;13;;AUT,AUT;
AR139174;4;25;Matemática 2° 3°;Matemática 2° 3°;;;13;;AUT;
AR139175;4;25;Ciencias Sociales 4 Federal Aprendemos;Ciencias Sociales 4 Federal Aprendemos;;;13;;AUT;
AR139176;4;25;Ciencias Sociales 5 Federal Aprendemos;Ciencias Sociales 5 Federal Aprendemos;;;13;;AUT;
AR139177;4;25;Ciencias sociales 6 Federal Aprendemos;Ciencias sociales 6 Federal Aprendemos;;;13;;AUT;
AR139178;4;25;Ciencias Naturales 4 Federal Aprendemos;Ciencias Naturales 4 Federal Aprendemos;;;13;;AUT;
AR139179;4;25;Ciencias naturales 5 Federal Aprendemos;Ciencias naturales 5 Federal Aprendemos;;;13;;AUT;
AR139180;4;25;Cs. Naturales 6 Aprendemos FED;Cs. Naturales 6 Aprendemos FED;;;13;;AUT;
AR139181;4;25;Fisicoquímica 2;Fisicoquímica 2;;;13;;AUT;
AR139182;4;25;Biología "Estructura-Función-Genes-Ambiente-Evolución";"Biología ""Estructura-Función-Genes-Amb;;;13;;AUT;
AR139183;4;25;Matemática 1/2;Matemática 1/2;;;13;;AUT;
AR139184;4;25;Matemática 2/3;Matemática 2/3;;;13;;AUT;
AR139185;4;25;Lengua y literatura. 1 Secundaria. Conecta 2.0;LENGUA Y LITERATURA 1 SERIE CONECTA 2.0;;;13;;AUT,AUT,AUT;
AR139186;4;25;Ciencias sociales. 1 Secundaria. Conecta 2.0;CIENCIAS SOCIALES 1 SERIE CONECTA 2.0;;;13;;AUT;
AR139187;4;25;Biología. Conecta 2.0. Nueva edición actualizada;BIOLOGIA ESTRUCTURA, FUNCION... actualiz;Estructura, función, nutrición, bioética, ecosistemas;;13;;AUT,AUT,AUT,AUT,ILU;
AR139188;4;25;Lengua. 4 Primaria. Punto de encuentro. Prácticas del lenguaje;LENGUA 4 PRACTICAS DEL LENGUAJE PUNTO DE;;;13;;AUT;
AR139189;4;25;KIT Lengua. 5 Punto de encuentro;KIT Lengua 5 /Prácticas del Lenguaje PdE;;;13;;AUT;
AR139190;4;25;KIT Lengua 6 Punto de encuentro;KIT Lengua 6/Práctica del Lenguaje PdE;;;13;;AUT;
AR139191;4;25;Matemática 4 Primaria. Punto de encuentro;MATEMATICA 4 - PUNTO DE ENCUENTRO;;;13;;AUT;
AR139192;4;25;Matemática 5 Primaria. Punto de encuentro;MATEMATICA 5 PUNTO DE ENCUENTRO;;;13;;AUT;
AR139193;4;25;KIT Matemática 6 Punto de encuentro;KIT Matemática 6 PdE;;;13;;AUT;
AR139194;4;25;KIT Ciencias naturales. 4 Primaria. Punto de encuentro;KIT Cs naturales. 4 Primaria. Punto de;;;13;;AUT;
AR139195;4;25;Ciencias naturales. 5 Punto de encuentro;Ciencias Naturales 5 PdE;;;13;;AUT;
AR139196;4;25;Ciencias naturales. 6 Primaria. Punto de encuentro;Ciencias Naturales 6;;;13;;AUT;
AR139197;4;25;Ciencias sociales. 4 Primaria. Punto de encuentro. Bonaerense;CIENCIAS SOCIALES 4 BONAERENSE PUNTO DE;;;13;;AUT;
AR139198;4;25;Ciencias sociales. 5 Primaria. Punto de encuentro. Bonaerense;CIENCIAS SOCIALES 5 BONAERENSE PUNTO DE;;;13;;AUT;
AR139199;4;25;Ciencias sociales. 6 Primaria. Punto de encuentro. Bonaerense;CIENCIAS SOCIALES 6 BONAERENSE PUNTO DE;;;13;;AUT;
AR139200;4;25;Biología 1/2 ;"Biología 1/2 ""Origen y evolución de lo;Origen y evolución de los sistemas biológicos. Función de relación en los seres vivos;;13;;AUT;
AR139209;4;1;Folleto Diccionario Didáctico Escolar;Folleto Diccionario Didáctico Escolar;;;13;;;
AR139215;4;4;Catálogo de Religión 2011;Catálogo de Religión 2011;;;13;;;
AR139226;4;25;Pequeños y Gigantes. Folleto. 2005;Folleto Pequeños y Gigantes MT;;;13;;AUT,AUT;
AR139251;4;25;Efémerides Primer y Segundo Ciclo - CD;Efémerides Primer y Segundo Ciclo - CD;;;13;;;
AR139252;4;25;Lengua. 5 Primaria. Punto de encuentro. Prácticas Lenguaje. Recursos para el docente;Recursos para el docente-Lengua 5 Prácti;;;13;;AUT;
AR139253;4;25;Lengua. 6 Primaria. Punto de encuentro. Prácticas Lenguaje. Recursos para el docente;Recursos para el docente-Lengua 6 Prácti;;;13;;AUT;
AR139254;4;25;Lengua. 4 Primaria. Punto de encuentro. Prácticas del lenguaje. Recursos didácticos;Recursos para el docente-Lengua 4 Prácti;;;13;;AUT;
AR139255;4;25;Las letras del abecedario (lámina);Las letras del abecedario (lámina);;;13;;;
AR139256;4;25;PAI Plus. Guía didáctica general;PAI Plus Guía didáctica general;;;13;;AUT,EDI,ILU,ILU,ILU;
AR139257;4;24;El complot de Las Flores. Guía docente;Guía Docente El complót de las Flores;;;13;;AUT;
AR139258;4;25;Ciencias sociales. 6 Primaria. Punto de encuentro. Bonaerense. Recursos docentes;Recursos para el docente-Ciencias Social;;;13;;AUT;
AR139259;4;25;Recursos para el Docente-Ciencias Sociales 5 Bon.;Recursos para el Docente-Ciencias Social;;;13;;;
AR139260;4;24;El tiempo vuela. Guía docente;Guía Docente El Tiempo Vuela;;;13;;AUT;
AR139261;4;25;CD Recursos para el Docente SM Ciencias Sociales 5;CD Recursos para el Docente SM Ciencias;;;13;;;
AR139262;4;25;CD Recursos para el Docente SM Ciencias Sociales 4;CD Recursos para el Docente SM Ciencias;;;13;;;
AR139263;4;25;Ciencias Sociales. 6 Primaria. Punto de encuentro. CD de recursos;CD Recursos para el Docente SM Ciencias;;;13;;AUT;
AR139264;4;4;Representante legal, ek: Servidor de la comunión y la....;Representante legal, ek: Servidor de la;;;13;;;
AR139265;4;24;Los Cuatro de Alera. Guía docente;Guía para el docente Los cuatro Alera;;;13;;AUT;
AR139266;4;24;Finis Mundi. Guía docente;Guía Docente Finis Mundi;;;13;;AUT,ILU,ILU;
AR139267;4;24;Abel regala soles. Guía docente;Guía para el docente Abel regala soles;;;13;;AUT;
AR139268;4;24;Encuentro con Flo. Guía docente;Guía para el docente Encuentro con Flo;;;13;;AUT,ILU;
AR139269;4;24;Sin los ojos. Guía docente;Guía para el docente Sin los ojos;;;13;;AUT,ILU;
AR139270;4;25;Recursos para el Docente-Ciencias Sociales 4 Bon.;Recursos para el Docente-Ciencias Social;;;13;;;
AR139271;4;24;La Bruja Mon. Guía docente;Guía Docente La Bruja Mon;;;13;;AUT,ILU;
AR139272;4;24;Roberta dibuja. Guía docente;Guía para el docente Roberta Dibuja;;;13;;AUT;
AR139273;4;24;Una luna junto a la laguna. Guía docente;Guía Docente Una Luna Junto a la Laguna;;;13;;AUT,ILU;
AR139274;4;24;Catálogo de Literatura 2011;Catálogo de Literatura 2011;;;13;;;
AR139275;4;24;La casa de los sueños. Guía docente;Guía para el docente La casa de los sueñ;;;13;;AUT,ILU;
AR139276;4;25;Recursos para el Docente-Ciencias Naturales 5 Bon.;Recursos para el Docente-Ciencias Natura;;;13;;;
AR139277;4;25;Recursos para el docente-Ciencias Naturales 6 Bon.;Recursos para el docente-Ciencias Natura;;;13;;;
AR139278;4;25;Matemática 4 Aprendemos - Solucionario;Matemática 4 Aprendemos - Solucionario;;;13;;;
AR139279;4;25;Recursos para el Docente-Ciencias Naturales 4 Bon.;Recursos para el Docente-Ciencias Natura;;;13;;;
AR139280;4;25;Matemática 5 Aprendemos - Solucionario;Matemática 5 Aprendemos - Solucionario;;;13;;;
AR139281;4;24;El príncipe Medafiaca. Guía docente;Guía para el docente El prríncipe medafi;;;13;;AUT,ILU;
AR139282;4;25;Recursos para el Docente-Ciencias Naturales 6 ciudad;Recursos para el Docente-Ciencias Natura;;;13;;;
AR139283;4;25;Lengua 4 Prácticas del Lenguaje;Lengua 4 Prácticas del Lenguaje;;;13;;;
AR139284;4;25;Ciencias Sociales 4 Bonaerense. Guia de respuestas;Ciencias Sociales 4 Bonaerense;;;13;;AUT,AUT;
AR139285;4;25;Material docente Lengua 5 Aprendemos;Material docente Lengua 5 Aprendemos;;;13;;;
AR139286;4;25;Las Bibliotecas Escolares en la Argentina;Bibliotecas Escolares en la Argentina, L;;;13;;;
AR139287;4;24;Los cuervos de Pearblossom. Guía docente;Guía para el docente Los cuervos de Pear;;;13;;AUT,ILU;
AR139288;4;24;Dragones o pajaritos. Guía docente;Guía Docente Dragones o pajaritos;;;13;;AUT,ILU;
AR139289;4;25;Ciencias Sociales. 6 Primaria.  Bonaerense;Ciencias Sociales 6 Bonaerense;;;13;;AUT;
AR139290;4;24;Historia del dragón y la princesa. Guía docente;Guía Docente Historia del dragón y la pr;;;13;;AUT,ILU;
AR139291;4;25;Recursos para el docente Ponchi 1;Recursos para el docente Ponchi 1;;;13;;;
AR139292;4;24;Campos de fresas. Guía docente;Guía Docente Campos de Fresa;;;13;;AUT;
AR139293;4;24;La tierra de las papas. Guía docente;Guía Docente La Tierra de las Papas;;;13;;AUT;
AR139294;4;24;El barrilete más grande del mundo. Guía docente;Guía Docente Barrilete más grande del m;;;13;;AUT,ILU;
AR139295;4;25;Ciencias Sociales 5 Bonaerense;Ciencias Sociales 5 Bonaerense;;;13;;;
AR139296;4;25;Recursos para el Docente - Ciencias Nat. 4 Ciudad;Recursos para el Docente - Ciencias Nat.;;;13;;;
AR139297;4;25;CD de Recursos para el Docente SM Biología Origen y Ev (TIC);CD de Recursos para el Docente SM Biolog;;;13;;;
